;data;cidade;estado;formato
75382;12/13/16 21:00;Cedar Rapids;IA;Triangle
75383;12/13/16 19:00;Panama City;FL;Circle
75384;12/13/16 19:00;Hale;MI;Light
75385;12/13/16 19:00;Dubuque;IA;Light
75386;12/13/16 18:30;St. Johns;FL;Chevron
75387;12/13/16 05:35;West Des Moines;IA;Light
75388;12/13/16 00:28;Zanesvill;OH;Chevron
75389;12/12/16 21:30;Hagerstown;MD;Fireball
75390;12/12/16 20:45;Jacksonville;FL;Light
75391;12/12/16 19:07;Taos;NM;Light
75392;12/12/16 19:06;Stevens Pass;WA;Changing
75393;12/12/16 19:00;Marietta;GA;Light
75394;12/12/16 18:50;West Collingswood;NJ;Sphere
75395;12/12/16 18:30;South Lake Tahoe;CA;Light
75396;12/12/16 17:32;Salem;OR;Other
75397;12/12/16 16:30;Green Valley;AZ;Disk
75398;12/12/16 07:30;Eden Prarie;MN;Light
75399;12/12/16 06:20;Smithville;MO;Circle
75400;12/11/16 22:30;Casey;IA;Light
75401;12/11/16 20:00;St. George;UT;Other
75402;12/11/16 18:00;Fort Collins;CO;Other
75403;12/11/16 17:45;Helena;MT;Sphere
75404;12/11/16 16:00;Independence;LA;Light
75405;12/11/16 14:00;Chester;PA;Formation
75406;12/11/16 08:56;Trabuco Canyon;CA;Sphere
75407;12/11/16 06:15;Gallatin Gateway;MT;Circle
75408;12/10/16 23:47;Hot Springs;SD;Circle
75409;12/10/16 22:10;Delta;CO;Fireball
75410;12/10/16 22:00;Erving;MA;Flash
75411;12/10/16 21:00;Farragut;TN;Light
75412;12/10/16 21:00;Delta;CO;Fireball
75413;12/10/16 20:41;Virginia Beach (City of);VA;Cigar
75414;12/10/16 18:52;Kayenta;AZ;Disk
75415;12/10/16 18:30;Lahaina;HI;Rectangle
75416;12/10/16 18:15;Navajo;NM;Light
75417;12/10/16 18:00;Santa Fe;NM;Formation
75418;12/10/16 08:40;Arlington;VA;Oval
75419;12/10/16 07:12;Pearland;TX;Oval
75420;12/9/16 21:50;Portland;OR;Flash
75421;12/9/16 21:39;Oldsmar;FL;Sphere
75422;12/9/16 21:30;Kingman;AZ;Triangle
75423;12/9/16 20:30;Fredericksburg;VA;Circle
75424;12/9/16 19:30;Lancing;TN;Diamond
75425;12/9/16 19:00;Tewksbury;MA;Triangle
75426;12/9/16 16:30;Newport;ME;Disk
75427;12/9/16 16:15;Fredericksburg;VA;Sphere
75428;12/8/16 19:30;Jerseyville;IL;Triangle
75429;12/8/16 17:30;St. Clair;MO;Light
75430;12/8/16 17:15;Cromwell;CT;Circle
75431;12/8/16 16:00;Atlanta;GA;Sphere
75432;12/7/16 00:00;Saint Augustine;FL;Circle
75433;12/7/16 23:30;Anchorage;AK;Flash
75434;12/7/16 22:50;Napili;HI;Fireball
75435;12/7/16 22:10;Bellingham;WA;Fireball
75436;12/7/16 19:15;Snellville;GA;Circle
75437;12/7/16 19:00;Fishkill;NY;Triangle
75438;12/7/16 19:00;Bend;OR;Circle
75439;12/7/16 18:53;Las Vegas;NV;Other
75440;12/7/16 18:20;Riverdale;GA;Cylinder
75441;12/7/16 18:00;Plymouth;MA;Light
75442;12/7/16 07:00;Orlando;FL;Fireball
75443;12/7/16 05:00;Pt. Sur (50 miles off);CA;Flash
75444;12/6/16 22:30;Binghamton;NY;Flash
75445;12/6/16 20:45;High Point;NC;Other
75446;12/6/16 19:15;Austin;NV;Fireball
75447;12/6/16 19:00;Austin;NV;Other
75448;12/6/16 18:00;Nairn;LA;Formation
75449;12/6/16 17:30;Holland;PA;Sphere
75450;12/6/16 07:15;Union;IL;Chevron
75451;12/6/16 05:00;Osterville;MA;Light
75452;12/6/16 01:40;Sunrise;FL;Circle
75453;12/5/16 23:30;Elgin;IA;Light
75454;12/5/16 20:05;Niantic;CT;Triangle
75455;12/5/16 18:39;Ivins;UT;Circle
75456;12/5/16 18:15;Haskell;NJ;Triangle
75457;12/5/16 18:00;Westmoreland;NH;Disk
75458;12/5/16 16:00;Elizabethtown (near);PA;Changing
75459;12/5/16 03:30;Stratford;CT;Light
75460;12/5/16 01:40;La Pine;OR;Fireball
75461;12/4/16 23:10;Sauk Rapids;MN;Triangle
75462;12/4/16 22:40;Huntington Beach;CA;Chevron
75463;12/4/16 20:00;Freeport;ME;Diamond
75464;12/4/16 19:32;Sioux Falls;SD;Light
75465;12/4/16 19:10;Arcade;GA;Circle
75466;12/4/16 19:00;Redwood Falls;MN;Circle
75467;12/4/16 18:15;Brinklow;MD;Circle
75468;12/4/16 18:00;Winter Harbor;ME;Disk
75469;12/4/16 17:30;Severn;MD;Light
75470;12/4/16 15:03;Mission Viejo;CA;Light
75471;12/3/16 23:37;Matawan;NJ;Flash
75472;12/3/16 22:41;Dallas;TX;Circle
75473;12/3/16 21:00;Morgantown;WV;Light
75474;12/3/16 20:45;Macomb;MI;Circle
75475;12/3/16 19:30;Corte Madera;CA;Disk
75476;12/3/16 18:15;Boone Grove;IN;Disk
75477;12/3/16 18:00;Rockville;MD;Oval
75478;12/3/16 17:15;North Snohomish;WA;Formation
75479;12/3/16 16:00;Whittier;CA;Formation
75480;12/3/16 16:00;Santa Cruz;CA;Light
75481;12/2/16 22:00;Philadelphia;PA;Light
75482;12/2/16 20:00;Reidsville;NC;Light
75483;12/2/16 18:00;Raphine;VA;Circle
75484;12/2/16 17:13;Chester;VA;Other
75485;12/2/16 09:26;Snellville;GA;Triangle
75486;12/1/16 23:00;Sahuarita;AZ;Formation
75487;12/1/16 20:35;Plainville;CT;Circle
75488;12/1/16 19:45;Portland;TN;Light
75489;12/1/16 18:52;Glendale;AZ;Light
75490;12/1/16 18:45;Conway;SC;Formation
75491;12/1/16 18:17;San Bernardino;CA;Light
75492;12/1/16 18:00;Amherst;NY;Oval
75493;12/1/16 17:30;Montgomery;AL;Circle
75494;12/1/16 16:30;Asbury Park;NJ;Oval
75495;12/1/16 12:46;Escondido;CA;Other
75496;12/1/16 07:00;Raton;NM;Cylinder
75497;1/31/17 23:45;Richlands;NC;Other
75498;1/31/17 23:00;Maricopa;AZ;Light
75499;1/31/17 22:15;Albany;OR;Sphere
75500;1/31/17 21:00;Charlottesville;VA;Other
75501;1/31/17 18:40;Mechanicsburg;PA;Light
75502;1/31/17 06:15;Glendale;AZ;Triangle
75503;1/31/17 04:00;Strafford;MO;Rectangle
75504;1/30/17 21:50;Travelers Rest;SC;Chevron
75505;1/30/17 20:15;Oviedo;FL;Circle
75506;1/30/17 18:45;Katy;TX;Fireball
75507;1/30/17 14:00;Cottonwood;AZ;Rectangle
75508;1/30/17 07:00;Catonsville;MD;Changing
75509;1/30/17 06:13;Fort Chafee;AR;Flash
75510;1/30/17 04:45;Fletcher;NC;Other
75511;1/30/17 02:30;Somersworth;NH;Light
75512;1/29/17 23:00;Ft. Lauderdale;FL;Fireball
75513;1/29/17 22:30;Conyers;GA;Light
75514;1/29/17 21:00;Layton;UT;Other
75515;1/29/17 20:15;Hurricane;UT;Light
75516;1/29/17 20:00;Powell;TN;Sphere
75517;1/29/17 19:35;Bountiful;UT;Light
75518;1/29/17 19:30;Saint Petersburg;FL;Sphere
75519;1/29/17 19:15;Walden;NY;Formation
75520;1/29/17 19:00;Cohasset;MN;Oval
75521;1/29/17 18:47;Atlanta;GA;Light
75522;1/29/17 18:40;Merrimack;NH;Light
75523;1/29/17 18:00;Clio;AL;Light
75524;1/29/17 15:17;Phoenix;AZ;Sphere
75525;1/29/17 15:00;Albuquerque;NM;Other
75526;1/29/17 14:10;Oceanside;CA;Circle
75527;1/29/17 10:34;Studio City;CA;Light
75528;1/29/17 03:30;Auburn;WA;Oval
75529;1/28/17 23:54;Tucson;AZ;Circle
75530;1/28/17 23:30;Greenville;NC;Circle
75531;1/28/17 23:00;Grover;FL;Disk
75532;1/28/17 22:30;Boca Raton;FL;Light
75533;1/28/17 21:00;Conway;SC;Light
75534;1/28/17 20:50;Sahuarita;AZ;Formation
75535;1/28/17 20:29;Chardon;OH;Light
75536;1/28/17 20:20;Chandler;AZ;Light
75537;1/28/17 18:50;Ft. Lauderdale;FL;Fireball
75538;1/28/17 18:30;Londonderry/Hudson;NH;Disk
75539;1/28/17 18:30;Scottsdale;AZ;Triangle
75540;1/28/17 09:15;Cumming;GA;Rectangle
75541;1/28/17 05:00;Porterville;CA;Circle
75542;1/28/17 00:10;Jenks;OK;Circle
75543;1/27/17 21:00;Berkeley Heights;NJ;Changing
75544;1/27/17 20:40;Pennington;NJ;Flash
75545;1/27/17 20:00;Russellville;AR;Light
75546;1/27/17 20:00;St. George;UT;Formation
75547;1/27/17 19:38;Spencer;OK;Changing
75548;1/27/17 19:15;Wendell;NC;Light
75549;1/27/17 17:30;Farmington/New Durham;NH;Circle
75550;1/27/17 16:45;Las Cruces;NM;Formation
75551;1/27/17 13:15;Portland;OR;Cylinder
75552;1/27/17 07:00;Potomac;MD;Light
75553;1/27/17 02:45;Selma;TX;Fireball
75554;1/27/17 01:30;New York City (Brooklyn);NY;Fireball
75555;1/26/17 22:35;Hillsborough;NC;Other
75556;1/26/17 21:30;Encinitas;CA;Fireball
75557;1/26/17 20:00;Georgetown;SC;Flash
75558;1/26/17 20:00;Hickory;NC;Light
75559;1/26/17 20:00;Georgetown;SC;Circle
75560;1/26/17 19:00;Tampa (general area);FL;Oval
75561;1/26/17 18:54;Towson;MD;Cigar
75562;1/26/17 18:50;Leesburg;VA;Fireball
75563;1/26/17 18:30;Henrico;VA;Chevron
75564;1/26/17 18:00;New York City (Brooklyn);NY;Fireball
75565;1/26/17 18:00;New York City (Brooklyn);NY;Light
75566;1/26/17 18:00;Kenner;LA;Light
75567;1/26/17 13:00;Atlanta;GA;Light
75568;1/26/17 12:40;Greensboro;NC;Other
75569;1/25/17 22:45;Hernando;FL;Light
75570;1/25/17 22:45;Hernando;FL;Light
75571;1/25/17 22:15;Liberty;IN;Triangle
75572;1/25/17 20:45;San Antonio;TX;Light
75573;1/25/17 20:00;Germantown;MD;Rectangle
75574;1/25/17 20:00;Desert Hot Springs;CA;Sphere
75575;1/25/17 19:25;Compton;CA;Light
75576;1/25/17 19:05;Lakehills;TX;Formation
75577;1/25/17 19:00;Yuma;AZ;Light
75578;1/25/17 19:00;San Diego;CA;Circle
75579;1/25/17 18:30;Greensboro;NC;Formation
75580;1/25/17 18:00;Midlothian;VA;Light
75581;1/25/17 17:45;Sidney;ME;Light
75582;1/25/17 16:45;Belfast;ME;Light
75583;1/25/17 03:00;Newport;TX;Circle
75584;1/24/17 18:30;Minneapolis/Bryn Mawr/ Theodore Wirth Golf Course area;MN;Flash
75585;1/24/17 06:00;Jacksonville;AR;Light
75586;1/23/17 20:30;Steelville;MO;Light
75587;1/23/17 19:30;North Myrtle Beach;SC;Formation
75588;1/23/17 19:00;Los Lunas;NM;Light
75589;1/23/17 18:00;Lacey;WA;Circle
75590;1/23/17 06:55;Northglenn;CO;Rectangle
75591;1/23/17 06:43;Seattle;WA;Sphere
75592;1/23/17 03:00;Los Angeles;CA;Disk
75593;1/23/17 02:45;Hillsboro;OR;Flash
75594;1/23/17 00:12;Salinas;CA;Light
75595;1/23/17 00:04;Yachats;OR;Circle
75596;1/23/17 00:00;Gila;NM;Sphere
75597;1/22/17 19:25;San Antonio;FL;Cigar
75598;1/22/17 19:00;Rosamond;CA;Circle
75599;1/22/17 02:44;Cinnaminson;NJ;Chevron
75600;1/21/17 20:30;Gilbert;AZ;Light
75601;1/21/17 20:30;Roswell;NM;Light
75602;1/21/17 20:00;Senoia;GA;Light
75603;1/21/17 19:00;Holland;OH;Circle
75604;1/21/17 18:58;Saint Augustine;FL;Light
75605;1/21/17 18:40;Holly Hill;FL;Sphere
75606;1/21/17 18:40;Woodbridge;VA;Oval
75607;1/21/17 02:00;Guilford;CT;Circle
75608;1/20/17 22:00;Wasilla;AK;Light
75609;1/20/17 20:50;Littleton;CO;Light
75610;1/20/17 20:19;Cocoa;FL;Circle
75611;1/20/17 20:15;Orlando;FL;Sphere
75612;1/20/17 19:30;DeLand;FL;Fireball
75613;1/20/17 14:00;Fayetteville;NC;Sphere
75614;1/20/17 05:45;Long Beach;MS;Light
75615;1/19/17 22:00;Fort Lauderdale;FL;Light
75616;1/19/17 21:25;Franklinton;LA;Triangle
75617;1/19/17 20:45;Summerfield;FL;Light
75618;1/19/17 19:00;Skillman;NJ;Formation
75619;1/19/17 18:09;Greenville;SC;Oval
75620;1/19/17 18:05;Lincoln;NM;Fireball
75621;1/19/17 18:00;Walnut Creek;CA;Circle
75622;1/19/17 06:10;Long Beach;CA;Fireball
75623;1/19/17 02:28;Minneapolis;MN;Cigar
75624;1/18/17 23:30;Fort Collins;CO;Chevron
75625;1/18/17 22:30;Chicago;IL;Triangle
75626;1/18/17 21:00;Sumter;SC;Triangle
75627;1/18/17 20:28;Brandon;SD;Other
75628;1/18/17 19:45;Crystal River;FL;Light
75629;1/18/17 18:53;River Falls;WI;Fireball
75630;1/18/17 17:00;Wilson;NY;Circle
75631;1/18/17 01:32;Sterling Heights;MI;Fireball
75632;1/17/17 21:00;Deltona;FL;Light
75633;1/17/17 20:42;Concord;NC;Light
75634;1/17/17 20:39;Randall;MN;Light
75635;1/17/17 19:48;Omaha;NE;Fireball
75636;1/17/17 19:20;St. George;UT;Circle
75637;1/17/17 17:26;Oak Harbor;WA;Circle
75638;1/17/17 17:00;Portland;OR;Triangle
75639;1/17/17 16:00;Yucca Valley;CA;Disk
75640;1/17/17 09:53;Warner;NH;Light
75641;1/16/17 19:00;Oxford;MS;Circle
75642;1/16/17 19:00;Morgan;UT;Light
75643;1/16/17 18:41;New Paltz;NY;Triangle
75644;1/16/17 18:30;Las Vegas;NV;Rectangle
75645;1/16/17 18:15;Ozark;MO;Other
75646;1/16/17 17:45;Baltimore;MD;Light
75647;1/15/17 22:00;San Diego;CA;Fireball
75648;1/15/17 20:53;Phoenix;AZ;Flash
75649;1/15/17 19:00;Elk River;MN;Oval
75650;1/15/17 19:00;Powder Springs;GA;Formation
75651;1/15/17 08:00;West Valley City;UT;Formation
75652;1/15/17 03:00;Rome;GA;Changing
75653;1/15/17 01:00;Oak Park;GA;Changing
75654;1/14/17 23:03;Chino Hills;CA;Light
75655;1/14/17 23:00;Carrizo;NM;Triangle
75656;1/14/17 21:18;Hudson;FL;Sphere
75657;1/14/17 20:45;Fort Lauderdale;FL;Circle
75658;1/14/17 20:35;Edneyville;NC;Sphere
75659;1/14/17 19:38;Hillsboro;OR;Light
75660;1/14/17 19:30;Grand Rapids;MI;Light
75661;1/14/17 19:00;Lake Charles;LA;Formation
75662;1/14/17 18:00;Santa Rosa;CA;Circle
75663;1/14/17 18:00;St. Clair;MI;Triangle
75664;1/14/17 17:51;Daytona Beach;FL;Fireball
75665;1/14/17 17:00;Melbourne;FL;Light
75666;1/14/17 14:00;Seattle;WA;Rectangle
75667;1/14/17 13:00;Yerington;NV;Circle
75668;1/14/17 06:35;Olympia;WA;Triangle
75669;1/13/17 22:30;Reynolds;GA;Sphere
75670;1/13/17 21:40;Dedham;MA;Light
75671;1/13/17 21:30;Hilton Head Island;SC;Sphere
75672;1/13/17 20:45;Santa Rosa;CA;Formation
75673;1/13/17 20:25;Santa Rosa;CA;Formation
75674;1/13/17 19:50;Milford;DE;Triangle
75675;1/13/17 19:50;San Rafael;NM;Triangle
75676;1/13/17 19:35;Bloomingburg;NY;Circle
75677;1/13/17 19:25;West Palm Beach;FL;Triangle
75678;1/13/17 12:32;Sandy;UT;Other
75679;1/13/17 06:15;Rumford;RI;Light
75680;1/13/17 03:00;Asheboro;NC;Formation
75681;1/13/17 01:00;Newark;NJ;Other
75682;1/13/17 00:10;Uhland;TX;Light
75683;1/12/17 21:35;Albuquerque;NM;Fireball
75684;1/12/17 20:00;Troy;NC;Cylinder
75685;1/12/17 19:30;Tarpon Springs;FL;Triangle
75686;1/12/17 19:30;Ponce Inlet;FL;Changing
75687;1/12/17 18:45;New York City (Brooklyn);NY;Cigar
75688;1/12/17 08:40;Myrtle Beach;SC;Light
75689;1/11/17 23:45;Midvale;UT;Flash
75690;1/11/17 21:00;Franklinton;NC;Other
75691;1/11/17 21:00;Harleyville;SC;Light
75692;1/11/17 20:45;Castle Rock;CO;Sphere
75693;1/11/17 20:05;Shelton;WA;Fireball
75694;1/11/17 18:40;"Hays (5 miles east of; on I-70)";KS;Other
75695;1/11/17 18:22;Hinesville;GA;Disk
75696;1/11/17 17:40;Chester;NY;Oval
75697;1/11/17 08:30;West Newbury;MA;Disk
75698;1/10/17 22:17;Henrico;VA;Other
75699;1/10/17 19:30;North Port;FL;Sphere
75700;1/10/17 18:45;Hillsboro;MO;Changing
75701;1/10/17 06:02;Magdalena;NM;Formation
75702;1/10/17 06:00;Mountainair;NM;Formation
75703;1/10/17 03:45;Sahaurita;AZ;Light
75704;1/9/17 23:00;Orlando;FL;Circle
75705;1/9/17 20:50;Holiday;FL;Triangle
75706;1/9/17 19:30;Roanoke;VA;Other
75707;1/9/17 19:15;Chandler;AZ;Sphere
75708;1/9/17 18:00;Gouldsboro;PA;Triangle
75709;1/9/17 07:05;Issaquah;WA;Triangle
75710;1/9/17 05:05;Zephyrhills;FL;Circle
75711;1/9/17 03:02;Birmingham;AL;Changing
75712;1/8/17 23:00;Los Angeles;CA;Other
75713;1/8/17 21:58;Palm Coast;FL;Oval
75714;1/8/17 21:10;Valrico;FL;Changing
75715;1/8/17 19:15;Bealeton;VA;Other
75716;1/8/17 19:00;Wabasha;MN;Triangle
75717;1/8/17 17:30;Highland;CA;Light
75718;1/8/17 17:30;Frankfort;IL;Formation
75719;1/8/17 06:30;Southfield;MI;Light
75720;1/8/17 03:30;Macfarland;WI;Sphere
75721;1/8/17 02:18;Ball Ground;GA;Light
75722;1/7/17 23:20;Sutherlin;OR;Fireball
75723;1/7/17 22:00;Poteet;TX;Sphere
75724;1/7/17 21:00;Shepherd;MI;Circle
75725;1/7/17 20:30;Apopka;FL;Diamond
75726;1/7/17 20:15;Antelope Valley;CA;Formation
75727;1/7/17 20:10;New Berlin;WI;Light
75728;1/7/17 20:00;Centerview;OK;Sphere
75729;1/7/17 19:30;Nashville;TN;Fireball
75730;1/7/17 19:30;Las Vegas;NV;Sphere
75731;1/7/17 19:00;Denver;CO;Light
75732;1/7/17 19:00;Sparta;WI;Circle
75733;1/7/17 18:15;Hendersonville;NC;Light
75734;1/6/17 23:00;Bellingham;WA;Triangle
75735;1/6/17 22:30;Coon Rapids;MN;Fireball
75736;1/6/17 20:00;Loudon;TN;Oval
75737;1/6/17 19:15;Merced;CA;Light
75738;1/6/17 19:05;Kalama;WA;Circle
75739;1/6/17 19:00;San Anselmo;CA;Formation
75740;1/6/17 19:00;Langley;WA;Circle
75741;1/6/17 18:24;Tigard;OR;Circle
75742;1/6/17 17:30;Austin;TX;Formation
75743;1/5/17 22:15;Sandy;UT;Fireball
75744;1/5/17 20:00;District Heights;MD;Formation
75745;1/5/17 16:00;Kennewick;WA;Diamond
75746;1/5/17 06:35;Rochester;NY;Formation
75747;1/4/17 21:34;Parkland;WA;Circle
75748;1/4/17 19:20;Port Angeles;WA;Light
75749;1/4/17 17:00;West Deptford;NJ;Other
75750;1/4/17 13:00;Davenport;CA;Formation
75751;1/3/17 05:19;University Place;WA;Chevron
75752;1/3/17 02:30;Staten Island;NY;Diamond
75753;1/2/17 23:50;McMurray;PA;Flash
75754;1/2/17 20:00;Corona;CA;Fireball
75755;1/2/17 17:30;Dickinson;TX;Formation
75756;1/2/17;Thousand Oaks;CA;Triangle
75757;1/1/17 22:55;Portland, OR/Vancouver, WA;OR;Circle
75758;1/1/17 21:00;East Orange;NJ;Flash
75759;1/1/17 20:45;San Antonio;TX;Light
75760;1/1/17 20:00;Wakefield;MA;Oval
75761;1/1/17 19:31;Decatur;MI;Light
75762;1/1/17 19:05;Owings Mills;MD;Circle
75763;1/1/17 19:00;Bear;DE;Light
75764;1/1/17 18:15;Coronado;CA;Light
75765;1/1/17 17:45;Rumford;RI;Other
75766;1/1/17 13:50;Colorado Springs;CO;Sphere
75767;1/1/17 12:30;New York;NY;Light
75768;1/1/17 12:05;Boise;ID;Circle
75769;1/1/17 12:00;Shafter;CA;Disk
75770;1/1/17 02:30;Galt;CA;Circle
75771;1/1/17 01:15;Cody;WY;Fireball
75772;1/1/17 01:00;Placida;FL;Cigar
75773;1/1/17 00:30;Pbg;FL;Fireball
75774;1/1/17 00:30;San Antonio;TX;Fireball
75775;1/1/17 00:20;San Tan Valley;AZ;Fireball
75776;1/1/17 00:19;Seminole;FL;Circle
75777;1/1/17 00:15;Longmont;CO;Circle
75778;1/1/17 00:15;Hope Mills;NC;Light
75779;1/1/17 00:10;Anchorage;AK;Formation
75780;1/1/17 00:10;Casselberry;FL;Sphere
75781;1/1/17 00:10;Boise;ID;Light
75782;1/1/17 00:07;Jacksonville;FL;Light
75783;1/1/17 00:01;San Jose;CA;Triangle
75784;1/1/17 00:00;Indianapolis;IN;Fireball
75785;2/28/17 23:00;Ontonagon;MI;Light
75786;2/28/17 19:45;Phoenix;AZ;Fireball
75787;2/28/17 18:30;Miami;FL;Triangle
75788;2/28/17 12:00;Jamestown;CA;Fireball
75789;2/28/17 04:50;Vacaville;CA;Sphere
75790;2/27/17 19:30;Billings;MT;Light
75791;2/27/17 19:00;Plains;KS;Light
75792;2/27/17 18:11;Folsom;CA;Sphere
75793;2/27/17 00:30;Grand Rapids;MI;Changing
75794;2/26/17 23:00;Tuscaloosa;AL;Light
75795;2/26/17 22:51;Wasilla;AK;Oval
75796;2/26/17 22:00;Decatur;GA;Circle
75797;2/26/17 21:00;Decatur;GA;Circle
75798;2/26/17 20:30;Sand Point;AK;Light
75799;2/26/17 20:30;Easton;PA;Fireball
75800;2/26/17 20:25;Lutz;FL;Circle
75801;2/26/17 20:23;Prescott;AZ;Light
75802;2/26/17 20:06;Cody;WY;Fireball
75803;2/26/17 20:00;Sacramento;CA;Other
75804;2/26/17 19:00;Newark;DE;Oval
75805;2/26/17 18:00;Carpentersville;IL;Flash
75806;2/26/17 18:00;Dubuque;IA;Triangle
75807;2/26/17 13:00;LaVergne;TN;Light
75808;2/26/17 07:00;Dade City;FL;Diamond
75809;2/26/17 05:50;Freeport;NY;Oval
75810;2/26/17 05:20;Bend;OR;Light
75811;2/25/17 23:27;Chicago;IL;Light
75812;2/25/17 22:10;Sandy;UT;Circle
75813;2/25/17 21:30;Albany (near);OR;Rectangle
75814;2/25/17 21:00;Canton;GA;Cigar
75815;2/25/17 21:00;Glendive;MT;Light
75816;2/25/17 21:00;Las Vegas;NV;Circle
75817;2/25/17 19:35;Orlando;FL;Formation
75818;2/25/17 19:15;Highland;KS;Light
75819;2/25/17 19:00;Florence;KY;Sphere
75820;2/25/17 18:45;Longmont;CO;Oval
75821;2/25/17 18:15;Long Beach;CA;Oval
75822;2/25/17 14:16;Mesa;AZ;Sphere
75823;2/25/17 10:00;Elk Grove;CA;Circle
75824;2/25/17 04:45;Fall Creek;OR;Sphere
75825;2/24/17 23:42;Beacon;NY;Light
75826;2/24/17 23:00;Omaha;NE;Rectangle
75827;2/24/17 22:40;winter harbor;ME;Light
75828;2/24/17 22:15;Nampa;ID;Circle
75829;2/24/17 21:00;Bridgeport;CT;Circle
75830;2/24/17 21:00;Bridgeport;CT;Circle
75831;2/24/17 20:45;Port Saint Lucie;FL;Circle
75832;2/24/17 20:30;Payson;AZ;Other
75833;2/24/17 20:30;Ravenna;OH;Oval
75834;2/24/17 20:30;Santa Fe;NM;Fireball
75835;2/24/17 20:00;Brockton;MA;Circle
75836;2/24/17 20:00;Bennington;VT;Light
75837;2/24/17 20:00;Uniontown;PA;Circle
75838;2/24/17 19:40;Buckeye/Litchfield Park;AZ;Circle
75839;2/24/17 03:00;Dallas;TX;Light
75840;2/24/17 03:00;Dallas;TX;Light
75841;2/23/17 00:00;Fort Lauderdale;FL;Fireball
75842;2/23/17 22:00;Chattanooga;TN;Sphere
75843;2/23/17 21:00;Hiram;GA;Light
75844;2/23/17 21:00;Hamilton;MS;Sphere
75845;2/23/17 20:30;West Valley City;UT;Sphere
75846;2/23/17 19:50;Rosendale;NY;Sphere
75847;2/23/17 19:40;Greenfield Twp;PA;Circle
75848;2/23/17 18:43;Philadelphia;PA;Changing
75849;2/23/17 18:00;Eaton;CO;Circle
75850;2/23/17 17:30;Clarksville;TN;Disk
75851;2/23/17 15:10;Albuquerque;NM;Flash
75852;2/23/17 13:00;Bensalem;PA;Other
75853;2/23/17 12:00;Abingdon;MD;Sphere
75854;2/23/17 06:00;Acworth;GA;Cylinder
75855;2/23/17 05:45;Brook Park;OH;Flash
75856;2/23/17 00:37;Festus;MO;Oval
75857;2/23/17 00:00;Syracuse;NY;Other
75858;2/22/17 21:47;Tucson;AZ;Changing
75859;2/22/17 21:09;Harrisburg;PA;Other
75860;2/22/17 21:00;Tamaqua;PA;Cylinder
75861;2/22/17 21:00;Whitefish;MT;Light
75862;2/22/17 19:45;Casco;ME;Light
75863;2/22/17 19:30;Fremont;NJ;Light
75864;2/22/17 19:30;Swanville;ME;Light
75865;2/22/17 19:19;Dothan;AL;Circle
75866;2/22/17 19:00;Waukesha;WI;Oval
75867;2/22/17 19:00;Windsor;VT;Circle
75868;2/22/17 18:30;Fullerton;CA;Diamond
75869;2/21/17 22:45;Marietta;OH;Fireball
75870;2/21/17 21:00;Nampa;ID;Disk
75871;2/21/17 20:00;Phoenix;AZ;Light
75872;2/21/17 19:00;Nederland;CO;Fireball
75873;2/21/17 19:00;Simpsonville;SC;Oval
75874;2/21/17 11:40;Sun City West;AZ;Other
75875;2/21/17 11:15;Peoria;AZ;Formation
75876;2/21/17 07:00;Basehor;KS;Light
75877;2/21/17 01:00;Newton;IA;Triangle
75878;2/20/17 21:30;Roswell;GA;Oval
75879;2/20/17 21:00;Stacy;MN;Circle
75880;2/20/17 21:00;Tucson;AZ;Light
75881;2/20/17 20:50;Porter township;PA;Light
75882;2/20/17 20:11;Chicago;IL;Light
75883;2/20/17 20:10;Parachute;CO;Oval
75884;2/20/17 20:00;Butte;MT;Triangle
75885;2/20/17 19:20;Merritt Island;FL;Circle
75886;2/20/17 18:40;East Haven;CT;Triangle
75887;2/20/17 18:30;Chambersburg;PA;Circle
75888;2/20/17 02:30;Statesville;NC;Light
75889;2/19/17 23:05;Cuyahoga Falls;OH;Light
75890;2/19/17 23:00;Lindenwold;NJ;Changing
75891;2/19/17 22:50;Toledo;OH;Other
75892;2/19/17 22:04;Memphis;TN;Flash
75893;2/19/17 22:00;South Dennis;MA;Sphere
75894;2/19/17 20:58;Hays;MT;Oval
75895;2/19/17 20:00;Queensbury;NY;Circle
75896;2/19/17 19:50;Tacoma;WA;Triangle
75897;2/19/17 19:30;Bushkill Township;PA;Light
75898;2/19/17 19:30;Siler City;NC;Sphere
75899;2/19/17 17:45;Mananlapan;NJ;Light
75900;2/19/17 14:00;Shrewsbury;MA;Light
75901;2/19/17 12:15;Penfield;NY;Circle
75902;2/19/17 11:00;St. Petersburg;FL;Sphere
75903;2/19/17 07:30;New York City (Brooklyn);NY;Light
75904;2/19/17 04:12;Londonderry;NH;Triangle
75905;2/19/17 04:00;St. Paul;MN;Circle
75906;2/18/17 22:55;Germantown;MD;Other
75907;2/18/17 22:30;Sawyer;MI;Formation
75908;2/18/17 22:00;Apple valley;MN;Circle
75909;2/18/17 21:47;West bend;WI;Diamond
75910;2/18/17 21:00;Sioux Falls;SD;Sphere
75911;2/18/17 20:45;Buford;WY;Circle
75912;2/18/17 20:45;Buford;WY;Circle
75913;2/18/17 20:15;Skokie;IL;Circle
75914;2/18/17 19:10;Colorado Springs;CO;Other
75915;2/18/17 19:00;Chanhassen (east of);MN;Circle
75916;2/18/17 19:00;Glendale Heights;IL;Light
